source,generic_drug_name,dosage_form,30_day_cost,Link
CostPlusDrugs,Sulfamethoxazole / Trimethoprim,Tablet,$6.12 ,https://costplusdrugs.com/medications/sulfamethoxazoletrimethoprim-800mg160mg-tablet/
CostPlusDrugs,Sulfamethoxazole-Trimethoprim,Bottle of Suspension,$28.10 ,https://costplusdrugs.com/medications/sulfamethoxazole-trimethoprim-200-40mg-5ml-bottle-of-suspension-473-sulfatrim/
CostPlusDrugs,Sulfasalazine,Tablet,$10.94 ,https://costplusdrugs.com/medications/sulfasalazine-500mg-tablet-azulfidine/
CostPlusDrugs,Sulindac,Tablet,$8.88 ,https://costplusdrugs.com/medications/sulindac-200mg-tablet-clinoril/
CostPlusDrugs,Sumatriptan,Nasal Spray,$96.85 ,https://costplusdrugs.com/medications/SumatriptanSuccinate-50mg-Tablet/
CostPlusDrugs,Sumatriptan-Naproxen Sodium,Tablet,$284.45 ,https://costplusdrugs.com/medications/sumatriptan-naproxen-sodium-85-500mg-tablet-treximet/
CostPlusDrugs,Sumatriptan Succinate,Box of Prefilled Syringes,$43.94 ,https://costplusdrugs.com/medications/sumatriptan-succinate-6mg-0_5ml-solution-auto-injector-kit-0_5-imitrex-statdose-system/
CostPlusDrugs,Sunitinib Malate,Capsule,"$1,203.41 ",https://costplusdrugs.com/medications/sunitinib-malate-50mg-capsule-sutent/
CostPlusDrugs,Tacrolimus,Tube of Ointment,$28.47 ,https://costplusdrugs.com/medications/tacrolimus-0_1-ointment-100g/
CostPlusDrugs,Tacrolimus,Capsule,$8.62 ,https://costplusdrugs.com/medications/tacrolimus-5mg-capsule/
CostPlusDrugs,Tadalafil,Tablet,$7.37 ,https://costplusdrugs.com/medications/tadalafil-5mg-tablet/
CostPlusDrugs,Tadalafil (PAH),Tablet,$6.79 ,https://costplusdrugs.com/medications/tadalafil-pah-20mg-tablet-adcirca/
CostPlusDrugs,Tafluprost (PF),Carton of Solution Containers,$92.94 ,https://costplusdrugs.com/medications/tafluprost-pf-0_0015-carton-of-solution-containers-10-zioptan/
CostPlusDrugs,Tamoxifen Citrate,Tablet,$11.82 ,https://costplusdrugs.com/medications/tamoxifencitrate-20mg-tablet/
CostPlusDrugs,Tamsulosin,Capsule,$6.32 ,https://costplusdrugs.com/medications/tamsulosin-0_4mg-capsule/
CostPlusDrugs,Tasimelteon,Capsule,"$13,609.82 ",https://costplusdrugs.com/medications/tasimelteon-20mg-capsule-hetlioz/
CostPlusDrugs,Tavaborole,Bottle of Topical Solution,$36.77 ,https://costplusdrugs.com/medications/tavaborole-5-10ml-bottle-of-solution/
CostPlusDrugs,Tazarotene,Tube of Cream,$55.72 ,https://costplusdrugs.com/medications/tazarotene-0_10-tube-of-gel-100-tazorac/
CostPlusDrugs,Telmisartan,Bottle of 30 Tablets,$6.72 ,https://costplusdrugs.com/medications/telmisartan-80mg-tablet/
CostPlusDrugs,Telmisartan/HCTZ,Tablet,$9.89 ,https://costplusdrugs.com/medications/telmisartan_hctz-80_25mg-tablet/
CostPlusDrugs,Temozolomide,Capsule,$46.10 ,https://costplusdrugs.com/medications/temozolomide-5mg-capsule-temodar/
CostPlusDrugs,Tenofovir Disoproxil Fumarate,Tablet,$12.88 ,https://costplusdrugs.com/medications/tenofovirdisoproxilfumarate-300mg-tablet/
CostPlusDrugs,Terazosin HCl,Capsule,$7.69 ,https://costplusdrugs.com/medications/terazosin-hcl-5mg-capsule/
CostPlusDrugs,Terbinafine HCl,Tube of Cream,$12.23 ,https://costplusdrugs.com/medications/terbinafine-hcl-1-cream/
CostPlusDrugs,Terbinafine HCl,Tablet,$7.57 ,https://costplusdrugs.com/medications/TerbinafineHCl-250mg-Tablet/
CostPlusDrugs,Terbutaline Sulfate,Tablet,$24.66 ,https://costplusdrugs.com/medications/terbutaline-sulfate-5mg-tablet-brethine/
CostPlusDrugs,Terconazole,Tube of Cream,$26.67 ,https://costplusdrugs.com/medications/terconazole-0_40-tube-of-cream-45-terazol-7/
CostPlusDrugs,Terconazole,Tube of Cream,$33.59 ,https://costplusdrugs.com/medications/terconazole-80mg-suppository-dose-pack-3-zazole/
CostPlusDrugs,Teriflunomide,Tablet,$11.05 ,https://costplusdrugs.com/medications/teriflunomide-7mg-tablet/
CostPlusDrugs,Teriparatide,Solution Pen-injector,$912.00 ,https://costplusdrugs.com/medications/teriparatide-560-mcg_2_24ml-solution-pen-injector-2_24/
CostPlusDrugs,Tetrabenazine,Tablet,$14.14 ,https://costplusdrugs.com/medications/tetrabenazine-25mg-tablet-xenazine/
CostPlusDrugs,Tetracycline HCl,Capsule,$11.37 ,https://costplusdrugs.com/medications/tetracycline-hcl-500mg-capsule/
CostPlusDrugs,Theophylline,Bottle of Elixir,$27.88 ,https://costplusdrugs.com/medications/theophylline-80mg-15ml-bottle-of-elixir-473-elixophyllin/
CostPlusDrugs,Theophylline ER,Tablet Extended Release,$10.67 ,https://costplusdrugs.com/medications/theophylline-er-600mg-tablet-extended-release-theochron/
CostPlusDrugs,Thioridazine HCl,Tablet,$32.94 ,https://costplusdrugs.com/medications/thioridazine-hcl-50mg-tablet-mellaril/
CostPlusDrugs,Thiothixene,Capsule,$37.78 ,https://costplusdrugs.com/medications/thiothixene-5mg-capsule-navane/
CostPlusDrugs,Tiagabine HCl,Tablet,$28.44 ,https://costplusdrugs.com/medications/tiagabine-hcl-4mg-tablet-gabitril/
CostPlusDrugs,Timolol Maleate,Bottle of Gel,$58.49 ,https://costplusdrugs.com/medications/timolol-maleate-0_50-bottle-of-gel-5-timoptic-xe/
CostPlusDrugs,Timolol Maleate,Ophthalmic Solution or Eye Dropper,$8.91 ,https://costplusdrugs.com/medications/timolol-maleate-0_50-solution-dropper-5-timoptic/
CostPlusDrugs,Timolol Maleate Ocudose,Carton of Solution Dropper,$360.29 ,https://costplusdrugs.com/medications/timolol-maleate-ocudose-0_50-carton-of-solution-dropper-60-timoptic-ocudose/
CostPlusDrugs,Timolol Maleate (Once-Daily),Solution Dropper,$41.63 ,https://costplusdrugs.com/medications/timolol-maleate-once-daily-0_50-solution-dropper-2_5-istalol/
CostPlusDrugs,Tinidazole,Tablet,$82.30 ,https://costplusdrugs.com/medications/tinidazole-500mg-tablet-tindamax/
CostPlusDrugs,Tiopronin,Tablet,$606.98 ,https://costplusdrugs.com/medications/tiopronin-100mg-tablet-thiola/
CostPlusDrugs,Tiotropium Bromide Inhalation Powder,Box of 30 Capsules,$432.67 ,https://costplusdrugs.com/medications/tiotropium-bromide-inhalation-powder-18mcg-30-capsules/
CostPlusDrugs,Tirosint (Levothyroxine Sodium),Carton of 30 Capsules,$56.75 ,https://costplusdrugs.com/medications/tirosint-88mcg-blister-pack-30-capsules/
CostPlusDrugs,Tizanidine HCl,Tablet,$5.37 ,https://costplusdrugs.com/medications/tizanidine-hcl-6mg-capsule-zanaflex/
CostPlusDrugs,Tobramycin,Ophthalmic Solution,$8.61 ,https://costplusdrugs.com/medications/tobramycin-0_003-ophthalmicsolution/
CostPlusDrugs,Tobramycin,Carton of Ampules,$2 714.33,https://costplusdrugs.com/medications/tobramycin-300mg-4ml-carton-of-ampules-56-bethkis/
CostPlusDrugs,Tobramycin,Carton of Ampules,$236.38 ,https://costplusdrugs.com/medications/tobramycin-300mg-5ml-carton-of-ampules-5-tobi/
CostPlusDrugs,Tobramycin-Dexamethasone,Suspension Dropper,$43.96 ,https://costplusdrugs.com/medications/tobramycin-dexamethasone-0_3-0_1-suspension-dropper-5-tobradex/
CostPlusDrugs,Tolcapone,Tablet,$626.00 ,https://costplusdrugs.com/medications/tolcapone-100mg-tablet-tasmar/
CostPlusDrugs,Tolmetin Sodium,Capsule,$114.21 ,https://costplusdrugs.com/medications/tolmetin-sodium-400mg-capsule-tolectin-ds/
CostPlusDrugs,Tolterodine Tartrate,Tablet,$7.62 ,https://costplusdrugs.com/medications/tolterodine-tartrate-2mg-tablet/
CostPlusDrugs,Tolterodine Tartrate ER,Extended Release Capsule,$9.60 ,https://costplusdrugs.com/medications/tolterodinetartrateer-4mg-capsule/
CostPlusDrugs,Tolvaptan,Tablet,$706.90 ,https://costplusdrugs.com/medications/tolvaptan-30mg-tablet/
CostPlusDrugs,Topiramate,Tablet,$5.91 ,https://costplusdrugs.com/medications/topiramate-50mg-tablet/
CostPlusDrugs,Topiramate ER,Capsule ER Sprinkle,$225.39 ,https://costplusdrugs.com/medications/topiramate-er-50mg-capsule-extended-release-sprinkle-qudexy-xr/
CostPlusDrugs,Topiramate ER,Capsule Extended Release,$245.48 ,https://costplusdrugs.com/medications/topiramate-er-50mg-capsule-extended-release-trokendi-xr/
CostPlusDrugs,Toremifene Citrate,Tablet,$410.94 ,https://costplusdrugs.com/medications/toremifene-citrate-60mg-tablet-fareston/
CostPlusDrugs,Torsemide,Tablet,$8.75 ,https://costplusdrugs.com/medications/torsemide-5mg-tablet/
CostPlusDrugs,Toujeo,Solution Pen-injector,,https://costplusdrugs.com/medications/toujeo-300-unit_ml-solution-pen-injector-3-toujeo-max-solostar/
CostPlusDrugs,Trandolapril,Tablet,$6.97 ,https://costplusdrugs.com/medications/trandolapril-4mg-tablet-mavik/
CostPlusDrugs,Trandolapril-Verapamil HCl ER,Tablet Extended-Release,$165.40 ,https://costplusdrugs.com/medications/trandolapril-verapamil-hcl-er-4-240mg-tablet-extended-release-tarka/
CostPlusDrugs,Tranexamic Acid,Tablet,$37.44 ,https://costplusdrugs.com/medications/tranexamic-acid-650mg-tablet-lysteda/
CostPlusDrugs,Tranylcypromine Sulfate,Tablet,$15.14 ,https://costplusdrugs.com/medications/tranylcypromine-sulfate-10mg-tablet-parnate/
CostPlusDrugs,Travoprost (BAK Free),Ophthalmic Solution,$52.91 ,https://costplusdrugs.com/medications/travoprost-bak-free-0_004-solution-dropper-5-travatan-z/
CostPlusDrugs,Trazodone,Tablet,$6.22 ,https://costplusdrugs.com/medications/trazodonehcl-300mg-tablet/
CostPlusDrugs,Tretinoin,Tube of Gel,$155.33 ,https://costplusdrugs.com/medications/tretinoin-0_05-tube-of-gel-45-atralin/
CostPlusDrugs,Tretinoin,Tube of Cream,$15.19 ,https://costplusdrugs.com/medications/tretinoin-0_10-tube-of-cream-20-retin-a/
CostPlusDrugs,Tretinoin,Capsule,$230.52 ,https://costplusdrugs.com/medications/tretinoin-10mg-capsule-vesanoid/
CostPlusDrugs,Triamcinolone Acetonide,Bottle of Lotion,$21.07 ,https://costplusdrugs.com/medications/triamcinolone-acetonide-0_025-lotion-60ml/
CostPlusDrugs,Triamcinolone Acetonide,Jar of Ointment,$74.76 ,https://costplusdrugs.com/medications/triamcinolone-acetonide-0_05-jar-of-ointment-430-trianex/
CostPlusDrugs,Triamcinolone Acetonide,Tube of Cream,$20.88 ,https://costplusdrugs.com/medications/triamcinolone-acetonide-0_1-jar-of-ointment-454g/
CostPlusDrugs,Triamcinolone Acetonide,Tube of Paste,$20.78 ,https://costplusdrugs.com/medications/triamcinoloneacetonide-0_1-paste5g/
CostPlusDrugs,Triamcinolone Acetonide,Tube of Cream,$8.74 ,https://costplusdrugs.com/medications/triamcinolone-acetonide-0_1-tube-of-cream-30g/
CostPlusDrugs,Triamterene,Capsule,$165.47 ,https://costplusdrugs.com/medications/triamterene-50mg-capsule-dyrenium/
CostPlusDrugs,Triamterene-HCTZ,Tablet,$6.93 ,https://costplusdrugs.com/medications/triamterene-hctz-37_5-25mg-tablet-maxzide/
CostPlusDrugs,Triamterene & Hydrochlorothiazide,Capsule,$6.55 ,https://costplusdrugs.com/medications/triamterene&amp;hydrochlorothiazide-37_5-25mg-capsule/
CostPlusDrugs,Trientine HCl,Capsule,$75.55 ,https://costplusdrugs.com/medications/trientine-hcl-250mg-capsule/
CostPlusDrugs,Trifluoperazine HCl,Tablet,$30.39 ,https://costplusdrugs.com/medications/trifluoperazine-hcl-5mg-tablet-stelazine/
CostPlusDrugs,Trifluridine,Solution Dropper,$220.83 ,https://costplusdrugs.com/medications/trifluridine-1-solution-dropper-7_5-viroptic/
CostPlusDrugs,Trihexyphenidyl HCl,Tablet,$7.04 ,https://costplusdrugs.com/medications/trihexyphenidyl-hcl-5mg-tablet/
CostPlusDrugs,Trimethoprim,Tablet,$52.01 ,https://costplusdrugs.com/medications/trimethoprim-100mg-tablet-proloprim/
CostPlusDrugs,Trimipramine Maleate,Capsule,$189.23 ,https://costplusdrugs.com/medications/trimipramine-maleate-50mg-capsule-surmontil/
CostPlusDrugs,Tropicamide,Solution Dropper,$11.11 ,https://costplusdrugs.com/medications/tropicamide-1-solution-dropper-15-mydriacyl/
CostPlusDrugs,Trospium Chloride,Tablet,$10.17 ,https://costplusdrugs.com/medications/trospium-chloride-20mg-tablet-sanctura/
CostPlusDrugs,Trospium Chloride ER,Capsule Extended Release,$31.11 ,https://costplusdrugs.com/medications/trospium-chloride-er-60mg-capsule-extended-release-sanctura-xr/
CostPlusDrugs,Ursodiol,Tablet,$11.90 ,https://costplusdrugs.com/medications/ursodiol-250mg-tablet-urso-250/
CostPlusDrugs,Ursodiol,Capsule,$11.30 ,https://costplusdrugs.com/medications/ursodiol-300mg-capsule/
CostPlusDrugs,Ursodiol,Tablet,$18.80 ,https://costplusdrugs.com/medications/ursodiol-500mg-tablet-urso-forte/
CostPlusDrugs,Valacyclovir,Tablet,$15.04 ,https://costplusdrugs.com/medications/valacyclovir-500mg-tablet/
CostPlusDrugs,Valganciclovir HCl,Tablet,$65.54 ,https://costplusdrugs.com/medications/valganciclovir-hcl-50mg-ml-bottle-of-solution-reconstituted-88-valcyte/
CostPlusDrugs,Valproate Sodium,Milliliters,$6.05 ,https://costplusdrugs.com/medications/valproatesodium-250mg_5ml-milliliters/
CostPlusDrugs,Valproic Acid,Capsule,$9.76 ,https://costplusdrugs.com/medications/valproic-acid-250-mg-capsule/
CostPlusDrugs,Valsartan,Tablet,$7.40 ,https://costplusdrugs.com/medications/valsartan-80mg-tablet/
CostPlusDrugs,Valsartan-Hydrochlorothiazide,Tablet,$9.79 ,https://costplusdrugs.com/medications/valsartan-hydrochlorothiazide-80mg-12_5mg-tablet/
CostPlusDrugs,Vancomycin,Capsule,$25.30 ,https://costplusdrugs.com/medications/vancomycin-250mg-capsule/
CostPlusDrugs,Vardenafil HCl,Tablet,$57.40 ,https://costplusdrugs.com/medications/vardenafil-hcl-5mg-tablet/
CostPlusDrugs,Vardenafil HCl ODT,Pack of 4 ODT Tablets,$60.22 ,https://costplusdrugs.com/medications/vardenafil-hcl-orally-disintegrating-tablet-10mg-blister-pack-of-4-odt-tablets/
CostPlusDrugs,Varenicline Tartrate,Tablet,$13.31 ,https://costplusdrugs.com/medications/varenicline-tartrate-1mg-tablet-chantix-continuing-month-pak/
CostPlusDrugs,Velivet (Desogestrel & Ethinyl Estradiol),Pack of Tablets,$33.19 ,https://costplusdrugs.com/medications/desogestrel-and-ethinyl-estradiol-0_1-0_125-0_15-0_025mg-pack-of-tablets-28-velivet/
CostPlusDrugs,Venlafaxine,Tablet,$6.36 ,https://costplusdrugs.com/medications/venlafaxine-75mg-tablet/
CostPlusDrugs,Venlafaxine HCl ER,Tablet Extended Release,$7.07 ,https://costplusdrugs.com/medications/venlafaxine-hcl-er-75mg-tablet-extended-release-effexor-xr/
CostPlusDrugs,Verapamil HCl,Tablet,$6.78 ,https://costplusdrugs.com/medications/verapamilhcl-80mg-tablet/
CostPlusDrugs,Verapamil HCl ER,Extended Release Tablet,$12.17 ,https://costplusdrugs.com/medications/verapamilhcler-240mg-tablet/
CostPlusDrugs,Verapamil HCl ER,Capsule Extended Release,$117.23 ,https://costplusdrugs.com/medications/verapamil-hcl-er-300mg-capsule-extended-release-verelan-pm/
CostPlusDrugs,Verapamil HCl ER,Capsule Extended Release,$27.98 ,https://costplusdrugs.com/medications/verapamil-hcl-er-360mg-capsule-extended-release-verelan/
CostPlusDrugs,Vilazodone HCl,Tablet,$20.64 ,https://costplusdrugs.com/medications/vilazodone-hcl-40mg-tablet/
CostPlusDrugs,Voriconazole,Tablet,$30.28 ,https://costplusdrugs.com/medications/voriconazole-50mg-tablet-vfend/
CostPlusDrugs,Warfarin,Tablet,$6.62 ,https://costplusdrugs.com/medications/warfarin-7_5mg-tablet/
CostPlusDrugs,YAZ (Drospirenone / Ethinyl Estradiol),Pack of Tablets,$42.44 ,https://costplusdrugs.com/medications/yaz-3-0_02mg-tablet-28/
CostPlusDrugs,Yusimry (adalimumab-aqvh),Box of 2 Pen-injectors,$584.25 ,https://costplusdrugs.com/medications/yusimry-40mg-0_8ml-box-of-2-pen-injectors/
CostPlusDrugs,Zafirlukast,Tablet,$16.66 ,https://costplusdrugs.com/medications/zafirlukast-20mg-tablet-accolate/
CostPlusDrugs,Zidovudine,Capsule,$52.93 ,https://costplusdrugs.com/medications/zidovudine-50mg-5ml-bottle-of-syrup-240-retrovir/
CostPlusDrugs,Zileuton ER,Tablet Extended Release,$76.15 ,https://costplusdrugs.com/medications/zileuton-er-600mg-tablet-extended-release-zyflo-cr/
CostPlusDrugs,Ziprasidone HCl,Capsule,$8.52 ,https://costplusdrugs.com/medications/ziprasidonehcl-80mg-capsule/
CostPlusDrugs,Zolmitriptan ODT,ODT Tablet,$49.79 ,https://costplusdrugs.com/medications/zolmitriptan-5mg-blister-pack-of-3-odt-tablets/
CostPlusDrugs,Zolmitriptan,Tablets,$8.90 ,https://costplusdrugs.com/medications/zolmitriptan-5mg-carton-of-solution-doses-6-zomig/
CostPlusDrugs,Zonisamide,Capsule,$6.99 ,https://costplusdrugs.com/medications/zonisamide-50mg-capsule/
